"Timestamp","Occupancy","Capacity","Price","time","diff"
"2016-10-13 12:31:00","1355","2009","10.674464907578663","1751633637258","1"
"2016-10-04 13:29:00","758","1200","10.631666666140278","1751633637258","1"
"2016-11-21 09:31:00","540","1200","10.449999999625","1751633637258","1"
"2016-10-12 12:31:00","343","387","10.88630490727053","1751633637258","1"
"2016-10-08 14:30:00","1099","3103","10.354173380485282","1751633637258","1"
"2016-11-22 10:04:00","3039","3883","10.782642286690022","1751633637258","1"
"2016-11-14 15:00:00","1401","1920","10.729687499619954","1751633637258","1"
"2016-12-09 14:29:00","400","387","11.03359172859537","1751633637258","1"
"2016-11-21 14:57:00","701","1200","10.584166666179861","1751633637258","1"
"2016-12-12 13:29:00","189","577","10.327556325255536","1751633637258","1"
"2016-11-18 11:01:00","531","2803","10.18943988576902","1751633637258","1"
"2016-10-12 12:31:00","595","2803","10.212272565033082","1751633637258","1"
"2016-10-31 09:00:00","801","2937","10.272727272634414","1751633637258","1"
"2016-10-19 08:25:00","170","387","10.439276484653032","1751633637258","1"
"2016-11-01 13:00:00","1240","2937","10.422199523179367","1751633637258","1"
"2016-11-24 08:27:00","166","387","10.428940567367079","1751633637258","1"
"2016-10-22 08:59:00","341","1920","10.177604166574165","1751633637258","1"
"2016-11-22 13:31:00","388","387","11.002583976737508","1751633637258","1"
"2016-12-02 12:58:00","200","577","10.346620450005856","1751633637258","1"
"2016-11-11 15:34:00","2454","3883","10.631985577998458","1751633637258","1"
"2016-11-17 13:31:00","3306","3883","10.851403553733865","1751633637258","1"
"2016-12-11 14:32:00","675","1200","10.56249999953125","1751633637258","1"
"2016-10-13 11:31:00","428","470","10.910638295934811","1751633637258","1"
"2016-10-15 16:27:00","397","485","10.818556699343182","1751633637258","1"
"2016-10-23 14:26:00","1323","2009","10.65853658503806","1751633637258","1"
"2016-10-06 16:30:00","2247","3883","10.578676281076827","1751633637258","1"
"2016-12-14 10:30:00","770","1200","10.641666666131945","1751633637258","1"
"2016-12-10 09:02:00","354","687","10.51528384204471","1751633637258","1"
"2016-11-04 11:33:00","236","485","10.486597937141035","1751633637258","1"
"2016-11-21 14:31:00","545","687","10.793304220097083","1751633637258","1"
"2016-10-04 14:57:00","753","1322","10.56959152755704","1751633637258","1"
"2016-10-08 15:30:00","924","1920","10.481249999749348","1751633637258","1"
"2016-11-30 10:28:00","1236","2009","10.615231458130795","1751633637258","1"
"2016-11-08 16:34:00","1036","2937","10.352740891946633","1751633637258","1"
"2016-11-17 14:04:00","388","485","10.799999998350515","1751633637258","1"
"2016-11-17 14:04:00","193","577","10.334488734255652","1751633637258","1"
"2016-12-10 15:59:00","364","485","10.750515462370071","1751633637258","1"
"2016-10-23 13:06:00","836","3103","10.269416693435574","1751633637258","1"
"2016-12-19 16:03:00","1267","2803","10.452015697305738","1751633637258","1"
"2016-11-09 14:00:00","755","1200","10.62916666614236","1751633637258","1"
"2016-12-08 08:59:00","766","3103","10.246857879391925","1751633637258","1"
"2016-10-07 15:57:00","936","3103","10.301643570640785","1751633637258","1"
"2016-11-11 16:34:00","296","470","10.629787232702581","1751633637258","1"
"2016-10-23 16:26:00","439","1920","10.228645833214246","1751633637258","1"
"2016-11-29 10:01:00","90","577","10.155979202502635","1751633637258","1"
"2016-11-25 09:27:00","1132","1920","10.589583333026258","1751633637258","1"
"2016-11-05 08:00:00","153","690","10.221739130113422","1751633637258","1"
"2016-11-06 11:59:00","847","2009","10.42160278724659","1751633637258","1"
"2016-11-25 12:34:00","1285","2937","10.43752128006894","1751633637258","1"
"2016-10-13 07:57:00","169","690","10.244927535876917","1751633637258","1"
"2016-12-02 11:01:00","155","577","10.268630848754539","1751633637258","1"
"2016-10-24 10:30:00","441","687","10.641921396445529","1751633637258","1"
"2016-11-27 14:02:00","304","577","10.526863084008903","1751633637258","1"
"2016-11-08 11:33:00","798","1200","10.664999999445833","1751633637258","1"
"2016-12-09 09:29:00","254","387","10.65633074765806","1751633637258","1"
"2016-12-11 11:26:00","1357","3883","10.349472057597355","1751633637258","1"
"2016-11-24 09:00:00","300","470","10.638297870982345","1751633637258","1"
"2016-11-06 13:59:00","216","577","10.374350086006325","1751633637258","1"
"2016-10-17 12:04:00","552","2803","10.19693185865254","1751633637258","1"
"2016-11-09 13:00:00","1196","2937","10.407218249776228","1751633637258","1"
"2016-11-25 13:00:00","1280","2937","10.435818862636765","1751633637258","1"
"2016-12-12 14:55:00","584","690","10.84637681036757","1751633637258","1"
"2016-12-18 08:30:00","409","2937","10.139257745951904","1751633637258","1"
"2016-11-21 10:04:00","939","2009","10.467396714550823","1751633637258","1"
"2016-11-08 13:34:00","3316","3883","10.853978882087567","1751633637258","1"
"2016-12-13 13:55:00","210","577","10.36395147250615","1751633637258","1"
"2016-10-14 11:01:00","205","577","10.355285961256003","1751633637258","1"
"2016-10-05 16:30:00","390","2803","10.13913663926538","1751633637258","1"
"2016-10-11 15:03:00","601","687","10.87481804821715","1751633637258","1"
"2016-10-12 13:34:00","435","470","10.9255319129244","1751633637258","1"
"2016-11-16 12:27:00","344","387","10.888888886592019","1751633637258","1"
"2016-10-17 14:04:00","2881","3883","10.741952098701532","1751633637258","1"
"2016-10-16 10:04:00","342","387","10.883720927949042","1751633637258","1"
"2016-10-08 11:30:00","233","387","10.602067181906802","1751633637258","1"
"2016-11-08 07:59:00","412","1322","10.311649016405712","1751633637258","1"
"2016-11-03 13:59:00","187","577","10.324090120755477","1751633637258","1"
"2016-12-02 15:58:00","602","1200","10.50166666624861","1751633637258","1"
"2016-10-05 08:30:00","1599","3883","10.411795003756941","1751633637258","1"
"2016-11-03 12:59:00","1401","1920","10.729687499619954","1751633637258","1"
"2016-10-11 15:33:00","670","1200","10.558333332868056","1751633637258","1"
"2016-11-04 08:59:00","876","1920","10.45624999976237","1751633637258","1"
"2016-10-18 15:27:00","1282","2937","10.436499829609636","1751633637258","1"
"2016-12-18 08:30:00","87","690","10.126086956339005","1751633637258","1"
"2016-10-14 15:27:00","2212","3883","10.569662631838872","1751633637258","1"
"2016-12-14 15:30:00","630","687","10.917030566350757","1751633637258","1"
"2016-10-25 08:26:00","281","485","10.579381442104369","1751633637258","1"
"2016-11-18 15:01:00","1126","2009","10.560477849397472","1751633637258","1"
"2016-11-07 11:59:00","1135","3103","10.365775056279157","1751633637258","1"
"2016-11-12 13:27:00","341","577","10.590987867259987","1751633637258","1"
"2016-11-02 09:30:00","444","687","10.646288208666247","1751633637258","1"
"2016-11-28 09:28:00","1152","1920","10.5999999996875","1751633637258","1"
"2016-10-14 11:27:00","653","2803","10.232964680616139","1751633637258","1"
"2016-11-15 12:30:00","532","687","10.774381367140638","1751633637258","1"
"2016-11-26 14:01:00","1744","2009","10.86809357846287","1751633637258","1"
"2016-10-31 08:26:00","367","1322","10.277609682089555","1751633637258","1"
"2016-10-27 13:32:00","1471","2009","10.73220507678835","1751633637258","1"
"2016-11-09 13:27:00","1287","3103","10.41475990963108","1751633637258","1"
"2016-11-23 11:57:00","1536","1920","10.799999999583333","1751633637258","1"
"2016-11-26 09:35:00","302","687","10.439592430218934","1751633637258","1"
"2016-11-19 12:31:00","1835","3883","10.472572752904307","1751633637258","1"
"2016-10-30 09:59:00","102","387","10.263565890791819","1751633637258","1"
"2016-10-08 12:30:00","805","1920","10.419270833114963","1751633637258","1"
"2016-10-26 07:59:00","216","1200","10.17999999985","1751633637258","1"
"2016-10-13 13:04:00","337","387","10.8708010313416","1751633637258","1"
"2016-11-03 08:00:00","142","470","10.302127658931644","1751633637258","1"
"2016-10-13 13:31:00","3188","3883","10.821014679160182","1751633637258","1"
"2016-10-16 12:01:00","1789","3883","10.460726242477278","1751633637258","1"
"2016-11-12 11:34:00","362","1200","10.301666666415278","1751633637258","1"
"2016-11-14 14:33:00","454","687","10.660844249401974","1751633637258","1"
"2016-11-17 08:04:00","34","577","10.058925476500995","1751633637258","1"
"2016-10-14 13:27:00","646","1200","10.538333332884722","1751633637258","1"
"2016-10-23 15:59:00","791","2937","10.269322437770064","1751633637258","1"
"2016-12-02 14:58:00","2832","3883","10.729332989768393","1751633637258","1"
"2016-11-24 10:01:00","244","485","10.50309278246785","1751633637258","1"
"2016-12-16 14:56:00","2731","3883","10.703322173396003","1751633637258","1"
"2016-10-13 13:57:00","1371","2009","10.682429068848965","1751633637258","1"
"2016-12-19 14:30:00","297","485","10.612371132757998","1751633637258","1"
"2016-10-17 14:04:00","684","1200","10.569999999525","1751633637258","1"
"2016-12-12 16:29:00","487","690","10.70579710042638","1751633637258","1"
"2016-10-23 11:59:00","655","2937","10.223016683614908","1751633637258","1"
"2016-11-06 10:00:00","354","1920","10.184374999903971","1751633637258","1"
"2016-11-25 16:27:00","683","1322","10.51664145195413","1751633637258","1"
"2016-11-14 12:00:00","1435","1920","10.747395832944065","1751633637258","1"
"2016-11-28 11:32:00","518","687","10.754002910110621","1751633637258","1"
"2016-10-22 08:26:00","238","485","10.49072164847274","1751633637258","1"
"2016-10-07 12:03:00","509","2803","10.181591152271997","1751633637258","1"
"2016-10-23 13:06:00","1119","2009","10.556993528841716","1751633637258","1"
"2016-10-13 13:31:00","203","577","10.351819756755946","1751633637258","1"
"2016-10-10 13:04:00","715","1200","10.595833332836806","1751633637258","1"
"2016-11-05 08:00:00","364","2937","10.12393598906233","1751633637258","1"
"2016-12-15 12:00:00","1151","3103","10.370931356631992","1751633637258","1"
"2016-10-26 12:59:00","656","1200","10.546666666211111","1751633637258","1"
"2016-11-03 10:00:00","119","577","10.206239167753486","1751633637258","1"
"2016-12-17 12:00:00","344","387","10.888888886592019","1751633637258","1"
"2016-10-09 09:30:00","673","2009","10.33499253343206","1751633637258","1"
"2016-11-17 13:04:00","1508","1920","10.785416666257596","1751633637258","1"
"2016-12-14 13:03:00","267","485","10.550515462782442","1751633637258","1"
"2016-11-03 15:00:00","635","690","10.92028985373871","1751633637258","1"
"2016-11-25 12:00:00","308","485","10.635051545082367","1751633637258","1"
"2016-10-04 16:04:00","664","1322","10.502269288576196","1751633637258","1"
"2016-10-28 13:29:00","1090","1920","10.567708333037652","1751633637258","1"
"2016-11-29 08:28:00","298","690","10.431884057345096","1751633637258","1"
"2016-10-25 13:56:00","378","485","10.779381441691998","1751633637258","1"
"2016-11-15 11:57:00","329","387","10.850129196769693","1751633637258","1"
"2016-10-31 14:26:00","429","470","10.912765955504753","1751633637258","1"
"2016-10-05 10:30:00","1182","3103","10.380921688565607","1751633637258","1"
"2016-12-15 07:57:00","173","690","10.25072463731779","1751633637258","1"
"2016-11-06 12:26:00","153","577","10.265164644254481","1751633637258","1"
"2016-12-06 13:29:00","1459","2009","10.726231955835624","1751633637258","1"
"2016-11-12 13:27:00","1630","3883","10.419778521653418","1751633637258","1"
"2016-11-27 08:32:00","264","687","10.384279475423174","1751633637258","1"
"2016-11-06 13:59:00","399","687","10.58078602535548","1751633637258","1"
"2016-10-11 15:03:00","167","577","10.289428075754891","1751633637258","1"
"2016-10-06 10:30:00","1285","1920","10.669270832984754","1751633637258","1"
"2016-12-14 13:03:00","1290","2937","10.439223697501115","1751633637258","1"
"2016-11-18 16:01:00","1045","2937","10.355805243324546","1751633637258","1"
"2016-11-24 08:27:00","34","577","10.058925476500995","1751633637258","1"
"2016-10-15 08:01:00","94","1200","10.078333333268056","1751633637258","1"
"2016-10-30 13:06:00","912","3883","10.234869945857618","1751633637258","1"
"2016-11-27 15:01:00","586","687","10.85298398711356","1751633637258","1"
"2016-12-14 15:30:00","391","387","11.010335914701974","1751633637258","1"
"2016-12-11 13:05:00","989","3103","10.318723815559547","1751633637258","1"
"2016-11-17 16:31:00","337","485","10.69484535939207","1751633637258","1"
"2016-11-23 08:57:00","995","2937","10.338781069002799","1751633637258","1"
"2016-11-02 15:29:00","597","687","10.868995631922859","1751633637258","1"
"2016-12-09 11:29:00","371","470","10.789361700448167","1751633637258","1"
"2016-10-29 10:59:00","917","2803","10.327149482580396","1751633637258","1"
"2016-11-20 11:27:00","122","690","10.176811593946649","1751633637258","1"
"2016-10-13 15:04:00","1335","1920","10.695312499637858","1751633637258","1"
"2016-12-02 12:28:00","643","2803","10.229397074481128","1751633637258","1"
"2016-12-02 13:25:00","652","2803","10.232607920002637","1751633637258","1"
"2016-11-18 14:28:00","580","690","10.840579708926697","1751633637258","1"
"2016-12-08 13:59:00","342","485","10.70515463772133","1751633637258","1"
"2016-12-16 13:56:00","1369","2009","10.681433548690178","1751633637258","1"
"2016-10-13 08:31:00","218","470","10.463829786247171","1751633637258","1"
"2016-11-02 09:56:00","992","3103","10.319690621875704","1751633637258","1"
"2016-11-01 12:26:00","1175","3103","10.378665807161243","1751633637258","1"
"2016-11-16 12:00:00","1207","3103","10.38897840786691","1751633637258","1"
"2016-12-05 15:02:00","1467","1920","10.764062499602051","1751633637258","1"
"2016-11-19 10:58:00","609","3103","10.196261682179742","1751633637258","1"
"2016-11-29 14:01:00","1603","1920","10.834895832898491","1751633637258","1"
"2016-10-06 14:30:00","175","577","10.303292893755126","1751633637258","1"
"2016-11-03 13:59:00","3195","3883","10.822817409007772","1751633637258","1"
"2016-11-25 16:00:00","647","1200","10.539166666217362","1751633637258","1"
"2016-11-07 15:33:00","2867","3883","10.738346639006348","1751633637258","1"
"2016-11-17 13:31:00","1504","2009","10.748631159408347","1751633637258","1"
"2016-12-17 08:26:00","135","387","10.348837208400937","1751633637258","1"
"2016-10-16 09:01:00","942","2009","10.468889994789004","1751633637258","1"
"2016-12-07 09:26:00","298","387","10.770025837803551","1751633637258","1"
"2016-11-28 08:32:00","180","470","10.382978722589407","1751633637258","1"
"2016-11-07 10:59:00","3054","3883","10.786505279220576","1751633637258","1"
"2016-12-07 12:59:00","3411","3883","10.878444501447735","1751633637258","1"
"2016-11-02 08:30:00","366","1322","10.276853252438084","1751633637258","1"
"2016-10-12 09:26:00","439","687","10.639010188298384","1751633637258","1"
"2016-10-11 10:30:00","515","2803","10.183731715953003","1751633637258","1"
"2016-10-29 09:59:00","373","687","10.542940319442591","1751633637258","1"
"2016-11-11 13:00:00","312","485","10.643298967745775","1751633637258","1"
"2016-10-27 07:59:00","73","387","10.188630490468656","1751633637258","1"
"2016-11-01 08:26:00","352","687","10.512372633897565","1751633637258","1"
"2016-11-19 07:57:00","29","577","10.050259965250849","1751633637258","1"
"2016-11-01 08:06:00","1162","3883","10.299253154700166","1751633637258","1"
"2016-11-01 08:06:00","180","2803","10.064216910430176","1751633637258","1"
"2016-11-01 11:00:00","1103","3103","10.35546245557349","1751633637258","1"
"2016-11-18 15:28:00","576","2803","10.205494113376563","1751633637258","1"
"2016-10-28 15:02:00","782","1322","10.591527987449677","1751633637258","1"
"2016-10-18 10:28:00","629","690","10.9115942015774","1751633637258","1"
"2016-11-25 11:27:00","535","690","10.775362317716866","1751633637258","1"
"2016-10-14 14:34:00","1175","3103","10.378665807161243","1751633637258","1"
"2016-10-12 09:03:00","526","1322","10.397881996673311","1751633637258","1"
"2016-12-17 09:26:00","1419","3103","10.45729938754196","1751633637258","1"
"2016-11-26 12:01:00","1858","3883","10.478496008117823","1751633637258","1"
"2016-12-13 13:02:00","1555","1920","10.809895832911513","1751633637258","1"
"2016-12-07 15:59:00","1277","2009","10.635639621385943","1751633637258","1"
"2016-11-16 12:27:00","172","577","10.298093587005036","1751633637258","1"
"2016-11-14 10:00:00","1268","1920","10.6604166663227","1751633637258","1"
"2016-10-04 16:04:00","270","387","10.697674416801874","1751633637258","1"
"2016-11-07 08:26:00","697","1920","10.36302083314426","1751633637258","1"
"2016-11-03 15:33:00","596","690","10.863768114690192","1751633637258","1"
"2016-12-05 11:29:00","399","470","10.848936168406519","1751633637258","1"
"2016-12-09 15:29:00","598","2803","10.213342846873584","1751633637258","1"
"2016-11-03 12:59:00","1081","3103","10.348372542588343","1751633637258","1"
"2016-11-30 15:28:00","1384","1920","10.720833332957898","1751633637258","1"
"2016-10-04 14:02:00","3145","3883","10.809940767239263","1751633637258","1"
"2016-10-17 12:57:00","708","1322","10.535552193240884","1751633637258","1"
"2016-12-09 13:29:00","1395","1920","10.726562499621583","1751633637258","1"
"2016-12-09 10:29:00","1043","3103","10.336126329250362","1751633637258","1"
"2016-11-08 09:59:00","500","2803","10.178380306750489","1751633637258","1"
"2016-12-07 08:55:00","264","387","10.682170540872944","1751633637258","1"
"2016-10-18 09:28:00","1092","1920","10.568749999703776","1751633637258","1"
"2016-12-07 14:59:00","434","470","10.923404253354459","1751633637258","1"
"2016-11-14 16:00:00","2778","3883","10.715426216658402","1751633637258","1"
"2016-11-29 13:28:00","332","485","10.684536081062813","1751633637258","1"
"2016-12-08 11:32:00","1529","1920","10.796354166251898","1751633637258","1"
"2016-12-07 09:26:00","528","690","10.765217390195337","1751633637258","1"
"2016-10-31 16:00:00","635","1200","10.529166666225695","1751633637258","1"
"2016-12-10 09:29:00","84","577","10.14558058900246","1751633637258","1"
"2016-11-13 14:00:00","214","485","10.441237112492294","1751633637258","1"
"2016-11-27 09:32:00","33","470","10.070212765808058","1751633637258","1"
"2016-10-16 16:31:00","329","2803","10.117374241841821","1751633637258","1"
"2016-10-08 15:30:00","273","485","10.562886596777552","1751633637258","1"
"2016-11-25 13:27:00","564","687","10.820960697494963","1751633637258","1"
"2016-12-18 16:30:00","210","485","10.432989689828887","1751633637258","1"
"2016-11-01 13:26:00","3148","3883","10.810713365745373","1751633637258","1"
"2016-11-17 09:57:00","2925","3883","10.75328354345782","1751633637258","1"
"2016-10-13 08:31:00","782","2009","10.389248382085988","1751633637258","1"
"2016-10-04 16:04:00","2656","3883","10.684007210743237","1751633637258","1"
"2016-12-19 11:30:00","1669","3103","10.53786658055499","1751633637258","1"
"2016-11-27 08:32:00","146","1200","10.121666666565277","1751633637258","1"
"2016-12-19 08:03:00","293","687","10.42649199355678","1751633637258","1"
"2016-10-24 14:30:00","429","470","10.912765955504753","1751633637258","1"
"2016-10-17 14:57:00","1242","1920","10.646874999663085","1751633637258","1"
"2016-10-17 08:01:00","605","2009","10.301144848033278","1751633637258","1"
"2016-10-30 12:26:00","624","1322","10.47201210251739","1751633637258","1"
"2016-11-02 11:30:00","315","485","10.649484534743332","1751633637258","1"
"2016-10-12 08:04:00","178","387","10.45994831922494","1751633637258","1"
"2016-10-17 10:04:00","568","1200","10.47333333293889","1751633637258","1"
"2016-11-14 09:27:00","143","387","10.369509042972846","1751633637258","1"
"2016-10-18 15:55:00","647","2803","10.230824116935132","1751633637258","1"
"2016-11-07 13:59:00","1148","3103","10.369964550315835","1751633637258","1"
"2016-11-29 09:28:00","333","470","10.708510636790402","1751633637258","1"
"2016-12-09 14:56:00","2812","3883","10.724182333060988","1751633637258","1"
"2016-11-06 08:46:00","202","485","10.416494844502072","1751633637258","1"
"2016-10-13 11:04:00","200","577","10.346620450005856","1751633637258","1"
"2016-10-27 11:59:00","1287","2937","10.438202247041811","1751633637258","1"
"2016-10-11 13:31:00","638","687","10.928675398939337","1751633637258","1"
"2016-12-02 13:58:00","402","387","11.038759687238347","1751633637258","1"
"2016-11-04 10:00:00","1032","2937","10.351378958000893","1751633637258","1"
"2016-10-05 12:30:00","3190","3883","10.821529744830922","1751633637258","1"
"2016-12-10 15:25:00","206","690","10.298550724204999","1751633637258","1"
"2016-12-08 13:25:00","3448","3883","10.887973216356432","1751633637258","1"
"2016-12-11 10:59:00","510","1920","10.265624999861654","1751633637258","1"
"2016-12-09 14:29:00","740","1200","10.616666666152778","1751633637258","1"
"2016-11-25 11:00:00","351","470","10.746808509049343","1751633637258","1"
"2016-11-15 15:57:00","300","485","10.618556699755553","1751633637258","1"
"2016-11-21 12:31:00","136","577","10.235701906003984","1751633637258","1"
"2016-11-30 15:01:00","622","690","10.90144927405587","1751633637258","1"
"2016-11-02 10:56:00","1201","2009","10.597809855352011","1751633637258","1"
"2016-12-19 12:03:00","238","485","10.49072164847274","1751633637258","1"
"2016-10-12 16:31:00","474","687","10.689956330873425","1751633637258","1"
"2016-10-17 11:04:00","633","1322","10.47881996938062","1751633637258","1"
"2016-10-23 15:26:00","317","485","10.653608246075034","1751633637258","1"
"2016-11-30 14:28:00","629","687","10.915574962277184","1751633637258","1"
"2016-11-07 08:26:00","276","1322","10.208774583805768","1751633637258","1"
"2016-11-21 09:31:00","436","1322","10.329803328040995","1751633637258","1"
"2016-11-19 07:57:00","676","3883","10.174092196710252","1751633637258","1"
"2016-11-05 08:00:00","172","485","10.354639174526516","1751633637258","1"
"2016-11-11 10:27:00","503","690","10.728985506189876","1751633637258","1"
"2016-12-02 11:01:00","225","485","10.463917524816665","1751633637258","1"
"2016-10-16 10:34:00","1207","2009","10.600796415828373","1751633637258","1"
"2016-12-08 11:32:00","1480","2009","10.736684917502895","1751633637258","1"
"2016-10-30 15:32:00","1062","2009","10.528621204316266","1751633637258","1"
"2016-12-15 07:57:00","388","1322","10.293494704770428","1751633637258","1"
"2016-11-16 10:00:00","2991","3883","10.770280710592253","1751633637258","1"
"2016-11-14 11:27:00","1401","1920","10.729687499619954","1751633637258","1"
"2016-12-05 08:29:00","563","2937","10.19169220286289","1751633637258","1"
"2016-10-22 07:59:00","251","687","10.365356622466729","1751633637258","1"
"2016-10-05 11:30:00","1436","2009","10.714783474009565","1751633637258","1"
"2016-10-18 15:55:00","1218","3103","10.392523364359484","1751633637258","1"
"2016-12-14 12:30:00","1426","2009","10.709805873215627","1751633637258","1"
"2016-11-03 15:00:00","1276","2937","10.434456928691025","1751633637258","1"
"2016-10-10 16:30:00","841","3103","10.271028037295833","1751633637258","1"
"2016-11-08 16:01:00","127","577","10.220103985753719","1751633637258","1"
"2016-10-24 15:32:00","1123","2009","10.558984569159291","1751633637258","1"
"2016-11-26 08:28:00","218","2803","10.077773813743214","1751633637258","1"
"2016-11-13 14:27:00","125","470","10.265957446242643","1751633637258","1"
"2016-11-12 10:00:00","68","470","10.144680850755998","1751633637258","1"
"2016-12-06 11:02:00","725","1322","10.548411497315875","1751633637258","1"
"2016-12-11 09:26:00","404","1322","10.30559757919395","1751633637258","1"
"2016-10-29 08:59:00","140","1200","10.116666666569444","1751633637258","1"
"2016-12-09 15:29:00","1126","2937","10.38338440572578","1751633637258","1"
"2016-11-17 15:30:00","1065","3103","10.343216242235508","1751633637258","1"
"2016-10-25 16:29:00","545","2803","10.194434534358033","1751633637258","1"
"2016-11-16 16:00:00","1254","1920","10.65312499965983","1751633637258","1"
"2016-11-23 09:31:00","603","1322","10.456127079836515","1751633637258","1"
"2016-11-22 09:31:00","219","485","10.451546390821553","1751633637258","1"
"2016-11-30 15:28:00","751","1200","10.625833332811805","1751633637258","1"
"2016-10-26 08:32:00","721","1920","10.375520833137749","1751633637258","1"
"2016-11-09 14:27:00","479","690","10.694202897544633","1751633637258","1"
"2016-12-01 08:58:00","266","387","10.68733849951592","1751633637258","1"
"2016-12-09 12:29:00","542","690","10.785507245238396","1751633637258","1"
"2016-12-08 14:26:00","1520","1920","10.79166666625434","1751633637258","1"
"2016-11-27 11:01:00","499","1920","10.259895833197971","1751633637258","1"
"2016-12-16 14:56:00","551","687","10.802037844538518","1751633637258","1"
"2016-11-08 12:27:00","1521","1920","10.792187499587403","1751633637258","1"
"2016-10-10 08:30:00","285","687","10.414847160968199","1751633637258","1"
"2016-10-29 07:59:00","507","3883","10.13056914753269","1751633637258","1"
"2016-10-30 14:32:00","708","1322","10.535552193240884","1751633637258","1"
"2016-11-29 14:01:00","839","1322","10.634644477583477","1751633637258","1"
"2016-11-05 11:26:00","1055","3883","10.271697141315556","1751633637258","1"
"2016-10-18 14:27:00","1363","2937","10.464078992010869","1751633637258","1"
"2016-10-15 12:01:00","669","1920","10.348437499818521","1751633637258","1"
"2016-11-27 13:32:00","1104","2803","10.393863717305079","1751633637258","1"
"2016-12-13 10:29:00","961","3103","10.309700289942088","1751633637258","1"
"2016-11-06 11:59:00","477","1920","10.248437499870606","1751633637258","1"
"2016-12-11 14:59:00","1120","1920","10.583333333029515","1751633637258","1"
"2016-12-19 14:03:00","443","470","10.94255318948393","1751633637258","1"
"2016-10-29 09:59:00","573","2937","10.19509703772724","1751633637258","1"
"2016-10-15 08:34:00","132","2803","10.047092400982129","1751633637258","1"
"2016-10-07 15:30:00","582","687","10.84716157081927","1751633637258","1"
"2016-11-27 15:01:00","955","2937","10.3251617295454","1751633637258","1"
"2016-10-15 08:01:00","530","3103","10.170802449187624","1751633637258","1"
"2016-12-09 14:02:00","370","470","10.787234040878225","1751633637258","1"
"2016-12-16 10:29:00","1080","2937","10.367722165349772","1751633637258","1"
"2016-10-17 12:31:00","566","2803","10.201926507241554","1751633637258","1"
"2016-10-29 07:59:00","51","577","10.088388214751493","1751633637258","1"
"2016-11-03 15:00:00","471","687","10.685589518652709","1751633637258","1"
"2016-10-13 09:04:00","396","690","10.573913042646502","1751633637258","1"
"2016-11-05 13:33:00","1343","3883","10.345866597902171","1751633637258","1"
"2016-11-09 12:27:00","1196","2937","10.407218249776228","1751633637258","1"
"2016-10-06 11:30:00","3043","3883","10.783672418031504","1751633637258","1"
"2016-10-24 13:30:00","574","2803","10.204780592149561","1751633637258","1"
"2016-10-11 15:03:00","779","1322","10.589258698495266","1751633637258","1"
"2016-11-10 16:27:00","2392","3883","10.616018542205506","1751633637258","1"
"2016-10-15 12:27:00","788","1322","10.596066565358496","1751633637258","1"
"2016-12-12 11:55:00","3302","3883","10.850373422392384","1751633637258","1"
"2016-11-07 16:00:00","554","690","10.802898549561016","1751633637258","1"
"2016-10-13 16:04:00","1152","2937","10.39223697637309","1751633637258","1"
"2016-11-23 14:30:00","343","485","10.707216493387183","1751633637258","1"
"2016-11-28 16:28:00","2552","3883","10.657223795864738","1751633637258","1"
